,Road name,Economic Traffic,No Lanes,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized Total,Non Motorized Total,Total Traffic
422,Z3039,2333.696,3.3039999999999994,0.0,0.0,60.74390314769976,0.0,0.0,0.0,7.44972397094431,15.47250363196126,104.86919128329298,383.9473123486683,492.8278934624698,194.2658789346247,77.93557384987893,572.4826343825665,765.0293462469733,1337.51198062954
423,Z3040,34515.296,22.131,0.0,0.0,1983.7015636889428,0.0,0.0,0.0,243.28415403732316,505.28247376982506,3424.6923222177033,12538.491015769732,16094.182497853686,6344.102170665581,2545.126534544304,18695.451529483526,24983.411203063573,43678.8627325471
424,Z3041,915.84,0.8800000000000001,0.0,0.0,35.124545454545455,0.0,0.0,0.0,4.307727272727273,8.946818181818182,60.63954545454545,222.01363636363638,284.97272727272724,112.33227272727272,45.06545454545455,331.03227272727275,442.37045454545455,773.4027272727272
425,Z3601,100091.20000000001,21.185,0.0,1623.0049563370312,2661.143261741799,0.0,0.0,87.72999763983952,73.10833136653294,160.83832900637245,7442.428133113052,5687.828180316263,6740.588151994336,3538.443238140194,0.0,17736.08118952089,10279.03139013453,28015.11257965542
426,Z3602,94060.456,29.250999999999998,0.0,482.54422700078635,4723.854011691908,0.0,0.0,736.5148727906738,711.1178082116851,634.9266144747189,23644.66712303853,10362.002348227412,5028.618786639773,6069.898434378312,355.55890410584254,41295.627005435716,11454.076125123927,52749.70313055964
427,Z3603,350353.0,52.440000000000005,0.0,6813.672768878718,4803.508771929824,3289.3592677345537,0.0,3263.2532418001524,2871.662852784134,3654.8436308161704,125961.57513348588,12060.983981693362,7048.627002288328,99490.06483600303,0.0,162718.85964912278,106538.69183829137,269257.55148741417
428,Z3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Z3607,93210.04000000001,31.836000000000002,0.0,1188.5652277924364,1129.9739841688656,585.9124362357081,0.0,343.1772840809147,225.99479683377314,225.99479683377314,4854.703043095867,2854.2305822339495,2033.953171503958,2192.98654705365,0.0,11408.552151275288,4226.939718557608,15635.491869832897
430,Z3608,161479.872,25.18,0.0,4532.369141223194,1380.956222716442,1717.3429949166007,230.15937045274032,407.20504003177126,141.6365356632248,300.9776382843527,12304.674035742653,8586.714974583003,5824.80252915012,6232.007569181892,17.7045669579031,29602.035953613984,12074.514665289913,41676.5506189039
431,Z3609,4352.0,4.4,0.0,0.0,247.27272727272725,0.0,0.0,40.0,0.0,61.81818181818181,2301.8181818181815,1843.6363636363635,1160.0,1436.3636363636363,123.63636363636363,4494.545454545454,2720.0,7214.545454545454
432,Z3615,57531.978,21.743000000000002,0.0,826.234,2304.7580000000003,0.0,21.743000000000002,369.63100000000003,0.0,0.0,9479.948,8284.083,12632.683,11936.907000000001,0.0,21286.397,24569.590000000004,45855.987
433,Z3616,61686.23,25.91,0.0,1273.950825935932,302.4487572365882,45.82556927827094,1008.1625241219607,265.78830181397143,91.65113855654188,284.1185295252798,2996.9922307989195,3125.303824778078,2612.0574488614434,2547.901651871864,9.165113855654187,9394.241702045541,5169.124214588962,14563.365916634504
434,Z3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Z3703,155903.70599999998,24.761999999999997,0.0,3686.6080205960748,2523.3579170099347,501.0923523140296,1091.665481826993,214.75386527744126,268.4423315968015,214.75386527744126,5297.262010176884,12527.308807850739,7015.292932396414,5619.392808093046,107.37693263872063,26325.24465192634,12742.06267312818,39067.30732505452
436,Z3704,20234.037,3.1060000000000003,0.0,345.5425,92.40350000000001,3.8825000000000003,0.7765000000000001,87.7445,15.530000000000001,6.988500000000001,302.05850000000004,1797.5975,1878.3535000000002,1399.2530000000002,69.885,2652.5240000000003,3347.4915000000005,6000.0155
437,Z3705,145716.336,19.599,0.0,2840.0135680391863,759.4643024644116,31.91026480942906,6.382052961885812,721.1719846930966,127.64105923771623,57.438476656972306,2482.6186021735807,14774.452606765653,15438.186114801778,11500.459437318234,574.3847665697231,21801.092917801932,27513.030318689733,49314.12323649166
438,Z3706,75680.208,33.762,0.0,1751.7347417807,1025.4057025057757,0.0,1196.3066529234047,42.72523760440732,277.7140444286476,128.17571281322196,11834.890816420826,8801.398946507907,12903.02175653101,9527.72798578283,0.0,25058.35185498489,22430.74974231384,47489.10159729874
439,Z3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Z3709,66846.0,24.790499999999998,0.0,1826.9901776890342,1527.0365664266556,0.0,572.6387124099958,736.249773098566,872.5923236723745,518.1016921804724,13497.912506807044,10116.617252576592,6571.710937657571,5808.192654444243,0.0,29668.13900486073,12379.903592101813,42048.04259696254
441,Z3710,67443.504,37.623999999999995,0.0,1119.53226110993,1296.3005128641294,0.0,0.0,235.69100233893263,687.4320901552202,608.8684227089093,4183.515291516054,10566.813271528812,12079.163869870297,14593.201228152246,0.0,18698.15285222199,26672.365098022543,45370.51795024453
442,Z3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Z3712,96059.53,31.234999999999996,0.0,1197.036462301905,2025.7540131263008,223.62219625420204,0.0,1131.2652281094927,447.2443925084041,499.86137986233393,9457.903476868898,12299.220793981112,16284.9575860413,8471.334963982712,302.5476772850969,27281.907943012648,25058.84022730911,52340.748170321756
444,Z3713,2224.32,10.476500000000001,0.0,0.0,92.23767670500644,0.0,0.0,0.0,119.90897971650838,0.0,747.1251813105522,1051.5095144370734,1544.9810848088578,1166.8066103183316,4.611883835250323,2010.7813521691407,2716.3995789624396,4727.18093113158
445,Z4007,163289.184,16.874000000000002,0.0,4027.078476110995,2529.2017258501974,0.0,2209.9820905487168,2050.372272897976,785.771409972877,2418.702621322762,11786.571149593154,4690.073103275609,2615.145473815981,10485.137251825578,0.0,30497.752849572287,13100.282725641558,43598.03557521384
446,Z4009,157840.08000000002,13.31,0.0,4645.547047332832,2917.6301577761083,0.0,2549.3855747558227,2365.2632832456798,906.4482043576259,2790.160879038317,13596.72306536439,5410.362719759579,3016.7729301277236,12095.418226897069,0.0,35181.52093163036,15112.191157024794,50293.71208865514
447,Z4011,307816.896,48.221999999999994,0.0,4876.632444278545,3062.7630595164037,0.0,2676.200731616275,2482.9195676662107,951.538037908009,2928.95302293559,14273.070568620135,5679.492663763428,3166.8375324125923,12697.085693334995,0.0,36931.5700963046,15863.923225747585,52795.49332205218
448,Z4012,632131.2,35.796,0.0,10668.302675159237,8071.413208179685,0.0,294.78204760308415,1249.3143922225947,449.1916915856521,1530.0591994636272,62676.27821656051,16577.98086758297,6962.4712195776065,7846.81736238686,252.67032651692926,101517.32229835735,15061.958908481394,116579.28120683876
449,Z4015,35382.009,11.019,0.0,561.969,1333.299,11.019,0.0,584.0070000000001,341.589,881.52,19823.181,9784.872,9013.542,5046.702,0.0,33321.456,14060.244,47381.7
450,Z4016,126534.90999999999,28.874999999999996,0.0,1991.6503809523808,3150.4287844155842,0.0,0.0,1140.6724909090908,0.0,923.4015402597402,16693.65137489177,12837.0920008658,8980.532626839826,13778.599453679652,126.74138787878788,36736.89657229437,22885.873468398266,59622.77004069263
451,Z4017,223532.18399999998,28.427,17.12216709466352,5581.826472860307,2088.9043855489494,3201.845246702078,222.58817223062576,616.3980154078868,445.1763444612515,770.4975192598584,14810.674536883944,17755.68727716607,16317.425241214336,18337.84095838463,17.12216709466352,45510.72013761564,34672.38836669363,80183.10850430926
452,Z4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Z4022,89148.0,30.18,0.0,2368.389662027833,1560.9840954274355,26.91351888667992,134.5675944333996,403.7027833001988,269.1351888667992,565.1838966202783,58832.95228628231,28420.675944333994,20454.27435387674,14371.819085487077,430.6163021868787,92582.50497017892,35256.709741550694,127839.21471172961
454,Z4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Z4024,21649.95,3.654,0.0,515.2139999999999,548.1,208.278,0.0,142.506,80.388,120.582,2331.252,1731.9959999999999,1428.714,1644.3,0.0,5678.316,3073.014,8751.33
456,Z4025,76698.25,20.311,0.0,1257.0128255625032,1989.1191964945103,0.0,27.6266555068682,303.89321057555026,179.57326079464332,331.5198660824184,30251.18778002068,17004.206464477378,10111.355915513761,7100.050465265127,331.5198660824184,51344.13925951455,17542.92624686131,68887.06550637585
457,Z4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Z4104,57340.686,13.783999999999999,0.0,1200.1939109112013,2038.685547301219,49.32303743470691,411.0253119558909,147.96911230412073,197.29214973882765,887.8146738247244,4554.160456471272,5902.323479686594,6247.584741729543,8730.177625943123,246.6151871735346,15388.787679628556,15224.3775548462,30613.165234474756
459,Z4105,27656.334,15.560999999999996,0.0,667.8336217466745,683.3646362058994,0.0,0.0,31.062028918449975,0.0,0.0,5653.289263157895,6491.964043956044,9800.070123770967,14692.339678426839,0.0,13527.513593984964,24492.409802197806,38019.92339618276
460,Z4602,62543.03400000001,23.608000000000008,0.0,754.9216606235174,766.62587241613,52.668953066757034,310.16161250423585,163.85896509657744,111.1900120298204,198.97160047441545,3926.763056421552,3359.108784479837,1334.2801443578448,1275.7590853947813,29.260529481531684,9644.270517112844,2639.299759234158,12283.570276347
461,Z4603,80453.2,19.325000000000003,0.0,1239.7433376455367,1679.6522639068562,0.0,659.8633893919792,149.96895213454073,229.95239327296244,89.98137128072445,5238.915394566622,5868.7849935316935,4938.977490297541,2989.3811125485117,29.99379042690814,15156.862095730916,7958.352393272961,23115.214489003876
462,Z4604,45289.488000000005,13.779,0.0,975.8401463096018,1043.9220169823648,0.0,11.346978445460486,170.2046766819073,22.693956890920973,79.42884911822341,3767.1968438928816,2689.233891574135,3426.7874905290673,2292.0896459830183,79.42884911822341,8759.867359895496,5798.305985630309,14558.173345525805
463,Z4605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Z4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Z4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Z4608,22544.111999999997,6.4955,0.0,278.211502732661,559.6580229389576,0.0,0.0,64.70034947271186,12.940069894542374,51.760279578169495,4781.3558260334075,2164.226689862212,808.7543684088984,537.0129006235085,0.0,7912.8527405126615,1345.7672690324068,9258.620009545068
467,Z4610,61475.0,23.1315,0.0,580.91779607894,1168.590450251821,0.0,0.0,135.09716187882327,27.01943237576465,108.0777295030586,9983.680262845039,4519.000064846638,1688.7145234852906,1121.306443594233,0.0,16522.382897780084,2810.020967079524,19332.403864859607
468,Z4614,9999.22,14.990499999999995,0.0,22.49907554784697,506.2291998265569,0.0,0.0,33.748613321770456,179.99260438277577,0.0,3543.604398785898,6952.214344284714,7559.689384076583,4814.8021672392515,0.0,11238.288236149563,12374.491551315834,23612.7797874654
469,Z4615,108309.25499999999,33.107,0.0,2409.527550457607,2816.3309031322674,93.87769677107558,1032.6546644818316,782.3141397589633,281.6330903132268,125.17026236143411,17304.788771468266,15020.431483372095,12517.026236143412,14582.335565107074,0.0,39866.72856211676,27099.36180125049,66966.09036336726
470,Z4616,69587.375,23.985,0.0,1247.9471242443194,1579.6799041067334,173.76478945174068,0.0,268.5455836981447,300.13918178027933,300.13918178027933,10947.181735459662,9541.26662080467,8940.988257244111,6650.452396289347,0.0,24358.66412132583,15591.440653533458,39950.10477485928
471,Z4617,4559.35,4.135,0.0,111.27509068923824,56.994558645707386,0.0,0.0,8.142079806529628,0.0,0.0,336.53929866989125,846.7762998790812,730.0731559854898,358.25151148730356,0.0,1359.7273276904475,1088.3246674727934,2448.0519951632414
472,Z4619,31724.511000000002,8.281,0.0,654.1990000000001,960.5960000000001,0.0,0.0,0.0,0.0,0.0,2550.5480000000002,3908.632,2500.862,2517.424,0.0,8073.975,5018.286,13092.261
473,Z4622,16752.931,5.8084999999999996,0.0,219.9887115434277,180.6529816648016,0.0,14.56878884393561,29.13757768787122,32.05133545665834,23.310062150296975,394.814177670655,1738.0565090815185,1666.669443746234,850.8172684858396,0.0,2632.580144099165,2517.4867122320734,5150.066856331238
474,Z4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,Z5001,116083.37,32.1,1056.3377354111406,2086.4202884615383,1022.3225530503978,0.0,0.97,504.37127652519894,3.88,148.5403647214854,12204.313909151193,16790.389217506632,37971.152745358086,13889.313285809018,0.0,33817.54534482759,51860.4660311671,85678.01137599468
476,Z5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Z5003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Z5004,69229.09000000001,27.790000000000003,0.0,708.0677204030227,1667.3852770780857,0.0,742.3290617128464,319.7725188916877,114.2044710327456,194.14760075566753,1998.578243073048,16057.148627204031,17290.556914357683,4545.337947103275,0.0,21801.633520151132,21835.894861460958,43637.528381612094
479,Z5005,13834.356000000002,23.509000000000004,0.0,214.38782355693564,234.80571151473902,0.0,0.0,81.67155183121356,51.04471989450848,10.208943978901695,673.790302607512,14813.177713386362,5523.038692585817,4277.547527159811,0.0,16079.086766770173,9800.586219745628,25879.6729865158
480,Z5006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Z5007,45116.549999999996,13.54,136.1694903988183,525.2251772525849,875.3752954209748,77.81113737075331,12.968522895125552,356.63437961595275,265.8547193500738,239.91767355982273,3780.324423929099,5278.188818316101,7379.0895273264405,6056.300192023634,0.0,11548.469638109305,13435.389719350072,24983.85935745938
482,Z5008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Z5010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Z5011,162610.8,25.809999999999995,49.993025958930644,2024.717551336691,1743.5067803177064,356.20030995738085,243.7160015497869,918.6218519953507,1393.5555986051918,893.6253390158854,4593.1092599767535,7905.1472297559085,6211.633475397133,4899.316543975204,0.0,20122.192948469587,11110.950019372336,31233.142967841923
485,Z5014,15575.630000000001,7.4799999999999995,3.1456951871657757,165.14899732620322,182.450320855615,39.3211898395722,45.61258021390375,7.864237967914439,34.60264705882353,6.291390374331551,536.3410294117648,699.917179144385,679.4701604278075,599.2549331550803,0.0,1720.6952673796793,1278.7250935828877,2999.420360962567
486,Z5015,126012.74999999999,30.599999999999998,51.02721594814608,2678.928837277669,2959.578524992472,637.840199351826,739.894631248118,127.56803987036518,561.2993754296068,102.05443189629216,8700.140319158905,11353.555548462502,11021.878644799552,9720.684638121827,0.0,27911.887123635905,20742.56328292138,48654.450406557284
487,Z5018,121339.68000000001,42.7825,0.0,731.2928043008241,4083.0514906796006,0.0,60.94106702506866,10603.74566236195,4773.716916963713,6012.851946473443,71951.08646759775,43938.50932507451,28561.04674574885,40160.16316952025,0.0,142155.19568047687,68721.2099152691,210876.40559574595
488,Z5019,15681.960000000001,5.757000000000001,0.0,90.77290255341323,506.81537258989056,0.0,7.564408546117769,1316.2070870244918,592.5453361125586,746.3549765502866,8931.045023449713,5453.938561750912,3545.186138613861,4984.94523189161,0.0,17645.243668577386,8530.13137050547,26175.375039082857
489,Z5020,99755.183,29.173500000000004,0.0,1623.185014927931,1838.6520523077447,143.64469158654256,14.364469158654256,1077.3351868990692,531.4853588702075,790.0458037259841,9379.998360601228,20167.714698750577,32420.606891082658,15527.991160505251,14.364469158654256,35566.42563682794,47962.962520746565,83529.3881575745
490,Z5021,267379.21499999997,38.265,53.07085979354501,5174.408829870639,5731.652857702861,398.0314484515876,2706.6138494707957,3263.8578773030185,1830.9446628773028,2600.4721298837053,31895.58673592055,20299.60387103097,75466.76262642101,47233.06521625506,0.0,73954.24312230498,122699.82784267607,196654.07096498105
491,Z5022,30976.191999999995,14.557499999999996,0.0,456.5745360123648,564.3768570152843,76.0957560020608,253.65252000686934,101.46100800274773,57.0718170015456,63.413130001717334,3354.554577090847,3107.243370084149,3456.015585093595,3164.3151870856946,0.0,8034.4435712175855,6620.33077217929,14654.774343396875
492,Z5023,189899.15,25.305,13.667061845485083,2220.8975498913255,2671.9105907923336,239.17358229598892,211.83945860501876,451.0130409010077,259.67417506421657,403.17832444180993,8767.420173878681,18942.547717842324,21183.945860501877,23015.33214779688,0.0,34181.32167555819,44199.27800829876,78380.59968385694
493,Z5024,17878.77,8.19,0.0,253.89,720.7199999999999,0.0,0.0,0.0,0.0,40.949999999999996,1646.1899999999998,4332.509999999999,5601.96,4438.98,0.0,6994.259999999999,10040.939999999999,17035.2
494,Z5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Z5026,37335.200000000004,5.960000000000001,0.0,443.8859060402685,461.4077181208053,13.141359060402685,118.27223154362416,134.33389261744966,105.13087248322148,49.64513422818792,879.0109060402685,2813.710989932886,2696.898909395973,2026.6895973154362,1.4601510067114094,5018.539010067114,4725.048657718121,9743.587667785234
496,Z5029,48249.24,11.005,85.16839845524761,1003.0944706951386,1069.3365583825532,160.8736415265788,529.9367014993185,652.9577214902316,132.48417537482962,501.5472353475693,4258.41992276238,15349.238032712403,13825.670015901862,5876.619493412085,9.463155383916401,23743.05685824625,19711.752664697862,43454.80952294412
497,Z5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Z5034,31833.690000000002,17.53,16.234848830576155,665.6288020536223,844.21213918996,0.0,1526.0757900741585,0.0,0.0,259.7575812892185,7630.378950370793,7565.439555048489,2013.1212549914433,2694.9849058756413,0.0,18507.727666856816,4708.106160867085,23215.8338277239
499,Z5035,184776.19999999998,64.00999999999999,0.0,1971.8959537572255,4370.147789407904,0.0,1918.6014685205437,985.9479768786127,1492.2455866270896,1039.2424621152945,66804.63724418059,30670.976253710356,20518.37681612248,22063.916887986252,0.0,109253.69473519763,42582.29370410873,151835.98843930635
500,Z5039,509219.1,48.03999999999999,215.10506869275605,5866.501873438801,10735.698428393007,801.7552560366363,488.87515611990017,3422.1260928393012,5534.06676727727,4556.316455037469,60679.184377602,19731.00130099917,17286.625520399666,9914.388166111576,0.0,112030.63077643632,27201.013686511244,139231.64446294756
501,Z5040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Z5041,30934.280000000002,22.68,0.0,80.20197530864199,1248.8593298059966,0.0,584.3286772486774,309.35047619047623,11.457425044091714,57.28712522045856,5568.308571428572,8707.643033509701,6187.009523809525,6736.965925925927,0.0,16567.436613756618,12923.975449735452,29491.412063492065
503,Z5042,91398.95,43.04,0.0,864.2852439591079,1493.8263475836432,42.68075278810409,64.02112918215613,1493.8263475836432,885.6256203531599,1781.921428903346,12057.312662639406,9123.010908457249,8696.20338057621,7522.482678903346,0.0,27806.510441449816,16218.686059479553,44025.19650092937
504,Z5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Z5047,20964.600000000002,21.465,0.0,315.11027253668766,630.2205450733753,0.0,2977.7920754716984,47.26654088050314,157.55513626834383,15.755513626834382,4411.543815513627,4049.167002096436,5041.764360587003,5687.740419287212,0.0,12604.410901467505,10729.504779874213,23333.915681341718
506,Z5048,24703.800000000003,23.605000000000004,0.0,397.8723999152722,795.7447998305444,0.0,3759.8941791993225,59.68085998729082,198.9361999576361,19.893619995763608,5570.21359881381,5112.660338911247,6365.958398644355,7181.596818470663,0.0,15914.895996610889,13547.55521711502,29462.451213725904
507,Z5049,73516.25,26.525000000000002,24.997643732327994,1224.8845428840716,2499.7643732327992,0.0,174.98350612629596,24.997643732327994,174.98350612629596,99.99057492931198,9424.111687087654,16698.426013195098,4899.538171536286,6874.352026390197,0.0,30347.139491046186,11773.890197926483,42121.02968897267
508,Z5050,13199.97,5.26,0.0,151.225,176.20999999999998,0.0,0.0,0.0,0.0,2.63,357.68,287.985,385.29499999999996,395.815,0.0,975.7299999999999,781.11,1756.84
509,Z5051,1361.1000000000001,10.54,0.0,20.80092979127135,52.00232447817837,0.0,0.0,0.0,31.201394686907026,20.80092979127135,5574.649184060722,2267.3013472485773,3328.148766603416,1664.074383301708,10.400464895635675,7966.756110056927,5002.62361480076,12969.379724857687
510,Z5053,54971.98,13.690000000000003,361.72272461650834,811.6705040175309,811.6705040175309,8.822505478451424,0.0,211.74013148283416,132.33758217677135,282.32017531044556,18227.29631848064,9228.340730460188,5778.741088385683,4190.690102264426,0.0,30075.9211760409,9969.431190650108,40045.352366691004
511,Z5054,20257.2,11.364999999999998,0.0,347.0476022877255,563.9523537175539,34.70476022877255,17.352380114386275,52.05714034315883,8.676190057193137,112.79047074351078,4207.952177738672,4936.752142542895,4207.952177738672,3418.418882534096,0.0,10281.285217773868,7626.371060272768,17907.656278046637
512,Z5055,172902.54599999997,43.961999999999996,208.81949999999998,1934.3279999999997,1989.2804999999998,153.867,1472.7269999999999,527.544,373.67699999999996,384.66749999999996,6967.976999999999,24036.223499999996,21772.1805,7220.758499999999,0.0,38049.111,28992.939,67042.04999999999
513,Z5058,45814.78999999999,31.339999999999996,33.95227823867262,212.20173899170388,1094.960973197192,0.0,84.88069559668155,76.3926260370134,50.92841735800893,0.0,8063.666081684747,6994.169317166559,8496.557629227822,10100.802776005103,0.0,16611.15212827058,18597.36040523293,35208.512533503505
514,Z5059,102303.144,30.336000000000002,34.68137183544304,1491.2989889240507,1023.1004691455696,0.0,667.6164078322785,355.4840613132911,242.76960284810124,138.72548734177215,5262.8981760284805,9537.377254746834,9797.487543512658,3537.4999272151895,0.0,18753.95182001582,13334.987470727847,32088.93929074367
515,Z5060,112366.68000000001,20.131000000000004,556.7810305002236,2437.798025433411,1218.8990127167056,30.096271918931,15.0481359594655,180.577631513586,0.0,45.1444078783965,2151.8834422035666,3400.878726839203,4755.210963191098,2919.338376136307,0.0,10037.106684963488,7674.549339327405,17711.656024290893
516,Z5061,120311.877,43.900000000000006,0.0,2094.214975431539,1818.3072015375883,0.0,3042.616440887915,2550.206441377641,380.70373806762143,1286.6756419868268,11498.340337048527,7629.341528756177,6734.739558624797,7375.432181024447,0.0,30300.406305093835,14110.171739649242,44410.57804474308
517,Z5062,17103.953,6.361500000000001,0.0,251.63266666666672,319.4886666666667,0.0,460.8553333333334,169.64000000000001,2.8273333333333337,161.15800000000002,2185.528666666667,1187.4800000000002,1280.7820000000002,935.8473333333334,0.0,4738.610666666667,2216.6293333333333,6955.240000000001
518,Z5063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Z5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,Z5066,1932.8400000000001,18.15,0.0,24.358944793388428,60.89736198347107,0.0,0.0,12.179472396694214,0.0,12.179472396694214,6869.222431735538,5444.224161322315,7417.298689586778,3726.9185533884297,0.0,12423.0618446281,11144.217242975208,23567.279087603307
521,Z5069,171324.14,29.025,0.0,2779.9239771800276,2112.3387063020377,0.0,0.0,1559.1938158766332,183.31068337142003,1663.8690164127743,14884.412414028382,5352.103973443343,2698.1258603810156,12214.910389202247,0.0,28535.15258661462,14913.036249583263,43448.18883619788
522,Z5072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Z5074,8875.5,1.845,0.0,123.17073170731706,258.5365853658537,52.4390243902439,52.4390243902439,64.63414634146342,82.92682926829269,37.80487804878049,1031.7073170731708,5657.317073170731,5482.926829268293,5812.195121951219,0.0,7360.975609756097,11295.121951219513,18656.09756097561
524,Z5075,169748.74,63.678000000000004,0.0,2334.0777917659834,3670.239233382017,36.33044710588823,345.13924750593816,309.9359071513589,199.81745908238528,409.82271743721793,15930.976038427285,32365.280816139762,17693.5599291755,13844.699072432632,0.0,55601.61965799784,31538.25900160813,87139.87865960597
525,Z5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Z5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,Z5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Z5210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Z5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Z5212,2634.775,0.9075,4.4366666666666665,39.123333333333335,40.333333333333336,1.6133333333333333,19.36,4.033333333333333,0.4033333333333333,1.6133333333333333,350.0933333333333,271.4433333333333,421.08,230.30333333333334,0.4033333333333333,732.4533333333334,651.7866666666666,1384.24
531,Z5401,444894.949,69.55000000000001,14.202,4127.153725609755,7424.73044512195,385.91785365853656,2122.2748170731707,1015.1479451219511,1075.4930304878048,648.904225609756,48656.21582926829,17497.051371951216,7597.924774390243,7022.587707317072,0.0,82967.09124390243,14620.512481707316,97587.60372560975
532,Z5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Z5403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,Z5404,13149.344000000001,18.168000000000006,0.0,228.42191809775423,329.942770585645,0.0,0.0,12.690106560986347,0.0,152.28127873183615,12093.671552619988,7322.191485689123,10520.098339057682,7994.767133421398,0.0,20139.199112285332,18514.86547247908,38654.06458476441
535,Z5405,210215.50000000003,20.35,20.35,3825.8,7122.500000000001,0.0,0.0,4721.200000000001,1078.5500000000002,2340.25,43610.05,33129.8,43833.9,51180.25,0.0,95848.5,95014.15000000001,190862.65000000002
536,Z5406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
