,Road,LRPName,LRPStart Point,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process,Heavy Truck Create,Heavy Truck Destroy,Medium Truck Create,Medium Truck Destroy,Small Truck Create,Small Truck Destroy,Large Bus Create,Large Bus Destroy,Medium Bus Create,Medium Bus Destroy,Micro Bus Create,Micro Bus Destroy,Utility Create,Utility Destroy,Car Create,Car Destroy,Auto Rickshaw Create,Auto Rickshaw Destroy,Motor Cycle Create,Motor Cycle Destroy,Bi-Cycle Create,Bi-Cycle Destroy,Cycle Rickshaw Create,Cycle Rickshaw Destroy,Cart Create,Cart Destroy,Motorized Total Create,Motorized Total Destroy
310,N1,LRP124a,no,23.201,91.31680490000001,122.01899999999999,0,0.0,0,LRP125,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,N1,LRP125,no,23.1990274,91.31705490000002,122.24799999999999,0,0.0,0,LRP123a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,N1,LRP123a,no,23.1961888,91.31767051,122.603,ATTOCK GRAM BOX CULVERT,6.1,A,LRP126,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,N1,LRP126,no,23.1909997,91.3192493,123.24799999999999,0,0.0,0,LRP126a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,N1,LRP126a,no,23.1866941,91.3212493,123.771,0,0.0,0,LRP126b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,N1,LRP126b,no,23.1866108,91.32127709999999,123.78299999999999,0,0.0,0,LRP127,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,N1,LRP127,no,23.1826382,91.3210827,124.24799999999999,0,0.0,0,LRP125a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,N1,LRP125a,no,23.18179581,91.32087875,124.346,BASHONTA PUR (2),9.5,B,LRP127a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,N1,LRP127a,no,23.177360399999998,91.31980490000001,124.86200000000001,0,0.0,0,LRP128,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,N1,LRP128,no,23.172916,91.32052709999999,125.37700000000001,0,0.0,0,LRP128b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,N1,LRP128b,no,23.1680549,91.3213604,125.93700000000001,0,0.0,0,LRP129,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,N1,LRP129,no,23.1641389,91.3214993,126.37700000000001,0,0.0,0,LRP129a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,N1,LRP129a,no,23.157166699999998,91.3224993,127.169,0,0.0,0,LRP130,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,N1,LRP130,no,23.1554167,91.3232771,127.37700000000001,0,0.0,0,LRP128a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,N1,LRP128a,no,23.15273649,91.32431788,127.67299999999999,DIMATOLI (1) BOX CULVERT,6.3,B,LRP130a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,N1,LRP130a,no,23.1496941,91.3254993,128.009,0,0.0,0,LRP130b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,N1,LRP130b,no,23.148027399999997,91.3264993,128.278,0,0.0,0,LRP131,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,N1,LRP131,no,23.1471663,91.3266938,128.377,0,0.0,0,LRP132,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,N1,LRP132,no,23.138221899999998,91.32630490000001,129.377,0,0.0,0,LRP131a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,N1,LRP131a,no,23.13326397,91.32754642,129.955,JAGOT PUR BOX CULVERT,3.0,B,LRP133,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,N1,LRP133,no,23.1295827,91.3284993,130.377,0,0.0,0,LRP131b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,N1,LRP131b,no,23.12523636,91.33038637,130.912,HASO BOTHACH BOX CULVERT,6.5,A,LRP133b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,N1,LRP133b,no,23.123499300000002,91.3311382,131.122,0,0.0,0,LRP134,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,N1,LRP134,no,23.1213327,91.33205490000002,131.377,0,0.0,0,LRP132a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,N1,LRP132a,no,23.11969738,91.33281651,131.577,FOKIR BAZAR SLAB CULVERT,4.5,B,LRP135,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,N1,LRP135,no,23.1191382,91.3330827,131.653,0,0.0,0,LRP133a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,N1,LRP133a,no,23.11582516,91.33509449,132.079,KAKKARA CULVERT,5.3,B,LRP136,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,N1,LRP136,no,23.1113611,91.3378052,132.653,0,0.0,0,LRP136a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,N1,LRP136a,no,23.110805600000003,91.3381386,132.72799999999998,0,0.0,0,LRP134a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,N1,LRP134a,no,23.10742845,91.34004954,133.155,Chanara Box Culvert,6.1,A,LRP136b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,N1,LRP136b,no,23.105111100000002,91.3413608,133.44799999999998,0,0.0,0,LRP137,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,N1,LRP137,no,23.1035,91.3422497,133.653,0,0.0,0,LRP135a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,N1,LRP135a,no,23.10175632,91.343163,133.873,CHANGARPULL(II) BOX CULVERT,3.1,B,LRP137a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,N1,LRP137a,no,23.1005833,91.34377740000001,134.02100000000002,0,0.0,0,LRP135b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,N1,LRP135b,no,23.09735125,91.34549563,134.42600000000002,ADONCORA,9.5,B,LRP137b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,N1,LRP137b,no,23.0961941,91.3461108,134.571,0,0.0,0,LRP138,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,N1,LRP138,no,23.095582999999998,91.3464441,134.653,0,0.0,0,LRP138a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,N1,LRP138a,no,23.0901108,91.34941629999999,135.341,0,0.0,0,LRP139,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,N1,LRP139,no,23.0876108,91.35088890000002,135.653,0,0.0,0,LRP136c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,N1,LRP136c,no,23.08707537,91.35121015,135.72299999999998,FOEALTPARA BOX CULVERT,9.25,B,LRP139a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,N1,LRP139a,no,23.0849719,91.35247220000001,135.998,0,0.0,0,LRP139b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,N1,LRP139b,no,23.0808049,91.3548611,136.525,0,0.0,0,LRP139c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,N1,LRP139c,no,23.0806938,91.35494440000001,136.542,0,0.0,0,LRP140,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,N1,LRP140,no,23.0792493,91.3558333,136.735,0,0.0,0,LRP141,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,N1,LRP141,no,23.0712493,91.3599722,137.735,0,0.0,0,LRP141a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,N1,LRP141a,no,23.0688604,91.36072220000001,138.01,0,0.0,0,LRP141b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,N1,LRP141b,no,23.0636944,91.3616389,138.621,0,0.0,0,LRP142,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,N1,LRP142,yes,23.063527800000003,91.3616389,138.639,0,0.0,0,LRP142a,BlankProcess,0.0,41.4,0.0,187.9,0.0,68.3,0.0,218.0,0.0,53.1,0.0,49.4,7.7,0.0,0.0,36.0,0.0,99.9,0.0,6.7,0.0,14.3,0.0,18.9,0.0,0.0,0.0,753.1
358,N1,LRP142a,no,23.061472199999997,91.3616667,138.869,0,0.0,0,LRP140a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,N1,LRP140a,no,23.06074733,91.36186246,138.953,MOHAMMAD ALI MAZAR,4.0,B,LRP143,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,N1,LRP143,yes,23.0538611,91.36372220000001,139.751,0,0.0,0,LRP144,BlankProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,N1,LRP144,no,23.044971899999997,91.36536109999999,140.77200000000002,0,0.0,0,LRP144a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,N1,LRP144a,no,23.0427774,91.3654444,140.968,0,0.0,0,LRP144b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,N1,LRP144b,no,23.0398052,91.3656111,141.304,0,0.0,0,LRP145,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,N1,LRP145,no,23.0360274,91.36575,141.77200000000002,0,0.0,0,LRP145a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,N1,LRP145a,no,23.029416,91.36563890000001,142.507,0,0.0,0,LRP143a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,N1,LRP143a,no,23.02698012,91.36550048,142.793,DEBIPUR SLAB CULVERT,1.6,A,LRP146,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,N1,LRP146,yes,23.026971600000003,91.3655,142.79399999999998,0,0.0,0,LRP146a,BlankProcess,54.1,0.0,0.0,160.3,0.0,65.0,80.6,0.0,0.0,3.7,0.0,30.9,0.0,14.6,0.0,43.5,30.8,0.0,0.0,5.6,4.6,0.0,5.7,0.0,0.0,0.0,0.0,158.0
368,N1,LRP146a,no,23.024832699999997,91.3655278,143.034,0,0.0,0,LRP147,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,N1,LRP147,yes,23.0193604,91.3697771,143.795,0,0.0,0,LRP147a,BlankProcess,0.0,10.4,119.3,0.0,83.9,0.0,4.8,0.0,63.9,0.0,78.2,0.0,10.3,0.0,20.4,0.0,69.3,0.0,35.8,0.0,0.0,19.9,5.5,0.0,0.0,0.0,475.4,0.0
370,N1,LRP147a,no,23.0185271,91.37083270000001,143.946,0,0.0,0,LRP147b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,N1,LRP147b,no,23.014083300000003,91.37597159999999,144.67,0,0.0,0,LRP148,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,N1,LRP148,no,23.0132778,91.37694379999999,144.795,0,0.0,0,LRP148a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,N1,LRP148a,no,23.009555600000002,91.3813604,145.409,0,0.0,0,LRP150,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,N1,LRP150,no,23.0018889,91.3920552,146.816,0,0.0,0,LRP151,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,N1,LRP151,no,22.996388600000003,91.3998052,147.816,0,0.0,0,LRP151a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,N1,LRP151a,no,22.9961941,91.4005,147.901,0,0.0,0,LRP151b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,N1,LRP151b,no,22.9960552,91.4006667,147.924,0,0.0,0,LRP149a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,N1,LRP149a,no,22.99472808,91.40228949,148.151,RAMPUR BRIDGE,23.4,A,LRP149c,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,N1,LRP149c,no,22.99271694,91.40474870000001,148.495,.,1.9,A,LRP152,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,N1,LRP152,yes,22.990694100000002,91.4072222,148.841,0,0.0,0,LRP152a,BlankProcess,10.4,0.0,0.0,119.3,0.0,83.9,0.0,4.8,0.0,63.9,0.0,78.2,0.0,10.3,0.0,20.4,0.0,69.3,0.0,35.8,19.9,0.0,0.0,5.5,0.0,0.0,0.0,475.4
381,N1,LRP152a,no,22.9877774,91.41,149.289,0,0.0,0,LRP152b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,N1,LRP152b,no,22.985888600000003,91.4120556,149.585,0,0.0,0,LRP153,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,N1,LRP153,no,22.984221899999998,91.41372220000001,149.841,0,0.0,0,LRP154,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,N1,LRP154,no,22.9774438,91.42058270000001,150.892,0,0.0,0,LRP155,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,N1,LRP155,no,22.9711382,91.4273882,151.892,0,0.0,0,LRP156,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,N1,LRP156,no,22.966333300000002,91.4356108,152.892,0,0.0,0,LRP156a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,N1,LRP156a,no,22.9624167,91.44169409999999,153.672,0,0.0,0,LRP156b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,N1,LRP156b,no,22.9618056,91.4424997,153.781,0,0.0,0,LRP155a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,N1,LRP155a,no,22.96144874,91.44299620000001,153.843,LAMUA BRIDGE,94.05,B,LRP157,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,N1,LRP157,no,22.9611667,91.44338859999999,153.892,0,0.0,0,LRP158,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,N1,LRP158,no,22.9561389,91.45177779999999,154.935,0,0.0,0,LRP159,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,N1,LRP159,no,22.9514444,91.46002779999999,155.935,0,0.0,0,LRP160,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,N1,LRP160,yes,22.9479997,91.46899930000001,156.947,0,0.0,0,LRP160a,BlankProcess,0.0,3.1,296.6,0.0,96.8,0.0,43.3,0.0,19.5,0.0,67.4,0.0,3.7,0.0,42.6,0.0,0.0,169.4,13.4,0.0,0.1,0.0,0.0,11.5,0.0,0.0,410.7,0.0
394,N1,LRP160a,no,22.9483608,91.4761382,157.685,0,0.0,0,LRP161,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,N1,LRP161,no,22.9484997,91.4786938,157.947,0,0.0,0,LRP159a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,N1,LRP159a,no,22.94860387,91.47949938,158.031,FAZAILPUR BOXCULVERT,1.5,A,LRP162,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,N1,LRP162,no,22.9497497,91.4883608,158.955,0,0.0,0,LRP163,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,N1,LRP163,no,22.9497774,91.49802740000001,159.955,0,0.0,0,LRP163a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,N1,LRP163a,no,22.9496663,91.5007778,160.243,0,0.0,0,LRP161a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,N1,LRP161a,no,22.94961261,91.50206690000002,160.379,MUHURI BRIDGE,191.5,B,LRP163b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,N1,LRP163b,no,22.949582999999997,91.50277779999999,160.454,0,0.0,0,LRP164,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,N1,LRP164,yes,22.9482774,91.50725,160.963,0,0.0,0,LRP164a,BlankProcess,0.0,121.7,0.0,206.4,0.0,35.7,0.0,39.7,0.0,12.5,0.0,17.2,9.9,0.0,0.0,5.5,0.0,87.3,0.0,16.9,0.0,1.5,0.0,8.7,0.0,0.0,0.0,533.1
403,N1,LRP164a,no,22.943944100000003,91.51086109999999,161.582,0,0.0,0,LRP165,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,N1,LRP165,no,22.940832999999998,91.5124444,161.963,0,0.0,0,LRP166,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,N1,LRP166,no,22.932971600000002,91.51722159999998,162.963,0,0.0,0,LRP167,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,N1,LRP167,no,22.924888199999998,91.5213327,163.963,0,0.0,0,LRP168,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,N1,LRP168,no,22.916721600000002,91.5253882,164.963,0,0.0,0,LRP168a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,N1,LRP168a,no,22.9156667,91.5259438,165.097,0,0.0,0,LRP166a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,N1,LRP166a,no,22.91496471,91.52628954,165.183,DumGhat Bridge(L),222.43,A,LRP168b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,N1,LRP168b,no,22.9138056,91.5268604,165.325,0,0.0,0,LRP166c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,N1,LRP166c,no,22.90971289,91.5289285,165.825,BUMGAT BOXCULVERT,6.1,A,LRP169,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,N1,LRP169,no,22.9085833,91.5294993,165.963,0,0.0,0,LRP169a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,N1,LRP169a,no,22.9046667,91.53144379999999,166.42700000000002,0,0.0,0,LRP167a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,N1,LRP167a,no,22.9042463,91.53162978,166.479,BOROYAR PARA SLUB CULVERT,3.0,A,LRP170,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,N1,LRP170,no,22.9003333,91.5333608,166.963,0,0.0,0,LRP170a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,N1,LRP170a,no,22.899444100000004,91.5336108,167.046,0,0.0,0,LRP170b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,N1,LRP170b,no,22.893999700000002,91.5346941,167.683,0,0.0,0,LRP170c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,N1,LRP170c,no,22.8929719,91.5350274,167.796,0,0.0,0,LRP170d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,N1,LRP170d,no,22.8921663,91.5353052,167.9,0,0.0,0,LRP171,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,N1,LRP171,no,22.891638600000004,91.5354719,167.963,0,0.0,0,LRP172,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,N1,LRP172,no,22.8829993,91.5381663,168.963,0,0.0,0,LRP171a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,N1,LRP171a,no,22.87469869,91.54088366,169.933,UTTOR SONAPAR BOX CULVERT,4.3,A,LRP173,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,N1,LRP173,no,22.874443799999998,91.5409719,169.963,0,0.0,0,LRP173a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,N1,LRP173a,no,22.8731382,91.54144409999999,170.125,0,0.0,0,LRP171b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,N1,LRP171b,no,22.87272203,91.54159588,170.174,CHAIRMEN BARI BOX CULVERT,2.0,A,LRP173b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,N1,LRP173b,no,22.868416,91.5431663,170.68099999999998,0,0.0,0,LRP171c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,N1,LRP171c,no,22.86805637,91.54329633,170.725,MADDAM SONAPAR(1) BOX CULVERT,1.5,A,LRP174,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,N1,LRP174,no,22.8661111,91.5439997,170.963,0,0.0,0,LRP174a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,N1,LRP174a,no,22.86111772,91.54512585,171.53900000000002,0,0.0,0,LRP172a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,N1,LRP172a,no,22.86098769,91.54515517,171.554,DHARBAR TILA CULVERT,4.3,A,LRP172b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,N1,LRP172b,no,22.85948479,91.54548,171.72799999999998,MADDUM SONAPHAR-3,2.0,A,LRP175,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,N1,LRP175,no,22.8575556,91.54563859999999,171.963,0,0.0,0,LRP176,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,N1,LRP176,no,22.8486663,91.5463608,172.963,0,0.0,0,LRP176b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,N1,LRP176b,no,22.848444100000002,91.54641629999999,172.99,0,0.0,0,LRP174b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,N1,LRP174b,no,22.84539149,91.54746892,173.35,MUSTAU NOGAR(2),3.0,A,LRP176c,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,N1,LRP176c,no,22.8452219,91.5475274,173.37,0,0.0,0,LRP174c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,N1,LRP174c,no,22.84345514,91.54814956,173.585,MASTARI HAGOR 3 CULVERT,1.5,A,LRP176d,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,N1,LRP176d,no,22.8432497,91.5482219,173.61,0,0.0,0,LRP175a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,N1,LRP175a,no,22.84109433,91.5488097,173.859,MUSTAN NAGAR -4,3.0,A,LRP177,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,N1,LRP177,no,22.8401941,91.5490552,173.963,0,0.0,0,LRP177a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,N1,LRP177a,no,22.8372497,91.5492497,174.27700000000002,0,0.0,0,LRP175b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,N1,LRP175b,no,22.83274677,91.5501035,174.804,RAIPUR BOX CUL-1,3.0,A,LRP178,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,N1,LRP178,no,22.8313882,91.55036109999999,174.963,0,0.0,0,LRP176a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,N1,LRP176a,no,22.83096134,91.55050285,175.013,RAIPUR (2) BOX CULVERT,4.5,A,LRP178a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,N1,LRP178a,no,22.8239438,91.5528333,175.835,0,0.0,0,LRP179,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,N1,LRP179,no,22.8228049,91.55313890000001,175.963,0,0.0,0,LRP180,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,N1,LRP180,no,22.8141389,91.5555833,176.963,0,0.0,0,LRP179a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,N1,LRP179a,no,22.81156344,91.55625621,177.247,MUCHIPOOL CULVERT,9.5,B,LRP180a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,N1,LRP180a,no,22.8110556,91.5563889,177.303,0,0.0,0,LRP180b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,N1,LRP180b,no,22.808000000000003,91.5579167,177.709,0,0.0,0,LRP180c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,N1,LRP180c,no,22.8059722,91.5589167,177.96099999999998,0,0.0,0,LRP181,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,N1,LRP181,no,22.805944399999998,91.5589167,177.963,0,0.0,0,LRP181a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,N1,LRP181a,no,22.8045833,91.5591111,178.118,0,0.0,0,LRP182,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,N1,LRP182,no,22.797471899999998,91.56136109999998,178.963,0,0.0,0,LRP182a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,N1,LRP182a,no,22.7934163,91.5633333,179.456,0,0.0,0,LRP182b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,N1,LRP182b,no,22.789610800000002,91.5654444,179.928,0,0.0,0,LRP183,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,N1,LRP183,no,22.7893608,91.5655833,179.963,0,0.0,0,LRP183a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,N1,LRP183a,no,22.7813327,91.5695271,180.957,0,0.0,0,LRP184,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,N1,LRP184,no,22.781221600000002,91.5695827,180.963,0,0.0,0,LRP184b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,N1,LRP184b,no,22.777110399999998,91.5713327,181.46400000000003,0,0.0,0,LRP183b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,N1,LRP183b,no,22.77419709,91.57287375,181.825,Mirsorai(2) box culvert,6.0,A,LRP184c,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,N1,LRP184c,no,22.7732771,91.5733604,181.93900000000002,0,0.0,0,LRP185,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,N1,LRP185,no,22.7730271,91.57347159999999,181.963,0,0.0,0,LRP184a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,N1,LRP184a,no,22.77025167,91.57509052,182.31799999999998,IANAINIPOL BOX CULVERT.,9.7,A,LRP185a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,N1,LRP185a,no,22.7693604,91.5756104,182.43200000000002,0,0.0,0,LRP185b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,N1,LRP185b,no,22.7661944,91.5779993,182.43400000000003,0,0.0,0,LRP186,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,N1,LRP186,no,22.765472199999998,91.57855490000001,182.963,0,0.0,0,LRP186a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,N1,LRP186a,no,22.7621944,91.5811382,183.416,0,0.0,0,LRP187,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
