	Unnamed: 0	Description	LRPNo	LRPType	LatitudeDec	LongitudeDec	Road	RoadChainage	replaced	zero_lon	zero_lat
896	896	Bridge start	LRP362a	Bridge	21.5553056	92.067916	N1	357.385		False	False
897	897	Bridge end	LRP362b	Bridge	21.5548889	92.0678049	N1	357.4369999999999		False	False
898	898	Bridge start	LRP362c	Bridge	21.5484719	92.0670827	N1	357.86		False	False
899	899	Bridge end	LRP362d	Bridge	21.548083	92.0670271	N1	357.906		False	False
900	900	Cox,s Bazar 32 km	LRP363	Km Post	21.546583	92.0668327	N1	358.089		False	False
901	901	Cox's Bazar 31km	LRP364	Km Post	21.538333	92.0639722	N1	358.976		False	False
902	902	Cox.s Bazar 30 km	LRP365	Km Post	21.5294993	92.0650278	N1	359.992		False	False
903	903	Box culvert	LRP365a	Culvert	21.5283049	92.0650833	N1	360.025		False	False
904	904	Box culvert	LRP365b	Culvert	21.5264716	92.0651944	N1	360.237		False	False
905	905	Bridge start	LRP365c	Bridge	21.5234716	92.0656111	N1	360.581		False	False
906	906	Bridge end	LRP365d	Bridge	21.5233049	92.0656389	N1	360.601		False	False
907	907	Box culvert	LRP365e	Culvert	21.5220827	92.0658611	N1	360.74		False	False
908	908	Cox,s Bazar 29 km	LRP366	Km Post	21.520666	92.0661667	N1	360.902		False	False
909	909	Box culvert	LRP366a	Culvert	21.5161111	92.068166	N1	361.457		False	False
910	910	Box culvert	LRP366b	Culvert	21.5126944	92.0698604	N1	361.881		False	False
911	911	Cox.s Bazar 28 km	LRP367	Km Post	21.5125556	92.0699438	N1	361.908		False	False
912	912	Box culvert	LRP367a	Culvert	21.5083889	92.0717493	N1	362.42		False	False
913	913	Box culvert	LRP367b	Culvert	21.5069722	92.072916	N1	362.624		False	False
914	914	Cox's Bazar 27km	LRP368	Km Post	21.505	92.0745549	N1	362.908		False	False
915	915	Box culvert	LRP368a	Culvert	21.4974719	92.0765549	N1	363.819		False	False
916	916	Cox's Bazar 26km	LRP369	Km Post	21.4968608	92.0769438	N1	363.908		False	False
917	917	Box culvert	LRP369a	Culvert	21.4964441	92.077166	N1	363.956		False	False
918	918	Cox,s Bazar 25 km	LRP370	Km Post	21.490194100000004	92.0818049	N1	364.861		False	False
919	919	Cox,s Bazar 24 km	LRP371	Km Post	21.4870274	92.0898052	N1	365.847		False	False
920	920	Box culvert	LRP371a	Culvert	21.485138600000006	92.091333	N1	366.121		False	False
921	921	Cox.s Bazar 23 km	LRP372	Km Post	21.4793604	92.0938886	N1	366.821		False	False
922	922	Box culvert	LRP372a	Culvert	21.4767771	92.0957497	N1	367.179		False	False
923	923	Box culvert	LRP372b	Culvert	21.4750549	92.0971663	N1	367.429		False	False
924	924	Cox,s Bazar 22 km	LRP373	Km Post	21.4713604	92.0997497	N1	367.951		False	False
925	925	Bridge start	LRP373a	Bridge	21.4712216	92.0998886	N1	367.972		False	False
926	926	Bridge end	LRP373b	Bridge	21.4708049	92.1002222	N1	368.031		False	False
927	927	Box culvert	LRP373c	Culvert	21.466721600000003	92.1025	N1	368.565		False	False
928	928	Cox,s Bazar 21 km	LRP374	Km Post	21.4635833	92.1029167	N1	368.932		False	False
929	929	Cox,s Bazar 20 km	LRP375	Km Post	21.4564722	92.1038056	N1	369.901		False	False
930	930	Box culvert	LRP375a	Culvert	21.4545	92.10075	N1	370.281		False	False
931	931	Box culvert	LRP375b	Culvert	21.451277800000003	92.0994441	N1	370.703		False	False
932	932	Cox,s Bazar 19 km	LRP376	Km Post	21.4496108	92.0994997	N1	370.925		False	False
933	933	Z1001, Road to Naikkongchhari	LRP376a	Side Road, Left	21.4494719	92.0995274	N1	370.982		False	False
934	934	Box culvert	LRP376b	Culvert	21.443833	92.1014167	N1	371.58		False	False
935	935	Bridge start	LRP376c	Bridge	21.4421663	92.1008611	N1	371.804		False	False
936	936	Bridge end	LRP376d	Bridge	21.4417497	92.1006667	N1	371.86		False	False
937	937	Cox,s Bazar 18 km	LRP377	Km Post	21.4413608	92.1003611	N1	371.922		False	False
938	938	Box culvert	LRP377a	Culvert	21.4375552	92.0984997	N1	372.389		False	False
939	939	Box culvert	LRP377b	Culvert	21.434583	92.0973886	N1	372.733		False	False
940	940	Cox,s Bazar 17 km	LRP378	Km Post	21.433444100000006	92.0969997	N1	372.882		False	False
941	941	Box culvert	LRP378a	Culvert	21.4310271	92.0961941	N1	373.167		False	False
942	942	Box culvert	LRP378b	Culvert	21.429027100000006	92.0954997	N1	373.396		False	False
943	943	Ramu old Section (N109)	LRP378c	Side Road, Left	21.4284993	92.0951941	N1	373.475		False	False
944	944	Box culvert	LRP378d	Culvert	21.4283604	92.0941663	N1	373.588		False	False
945	945	Cox,s Bazar 16 km	LRP379	Km Post	21.4281104	92.0914719	N1	373.872		False	False
946	946	Bridge start	LRP379a	Bridge	21.427916	92.0896108	N1	374.0630000000001		False	False
947	947	Bridge end	LRP379b	Bridge	21.4278882	92.0893886	N1	374.088		False	False
948	948	Box culvert	LRP379c	Culvert	21.4271104	92.084083	N1	374.649		False	False
949	949	Cox,s Bazar 15 km	LRP380	Km Post	21.4269716	92.0821104	N1	374.856		False	False
950	950	Box culvert	LRP380a	Culvert	21.4267771	92.0804716	N1	375.032		False	False
951	951	Box culvert	LRP380b	Culvert	21.426471600000006	92.0767771	N1	375.416		False	False
952	952	Cox,s Bazar 14 km	LRP381	Km Post	21.4267216	92.0730827	N1	375.82		False	False
953	953	Box culvert	LRP381a	Culvert	21.427416	92.07072159999998	N1	376.081		False	False
954	954	Cox's Bazar 13km	LRP382	Km Post	21.4276938	92.0643611	N1	376.82		False	False
955	955	Box culvert	LRP382a	Culvert	21.4270827	92.0632778	N1	376.951		False	False
956	956	Box culvert	LRP382b	Culvert	21.4273327	92.0608333	N1	377.214		False	False
957	957	Box culvert	LRP382c	Culvert	21.4278882	92.0576667	N1	377.551		False	False
958	958	Box culvert	LRP382d	Culvert	21.4280549	92.0554167	N1	377.789		False	False
959	959	Cox,s Bazar 12 km	LRP383	Km Post	21.4280827	92.0551389	N1	377.818		False	False
960	960	Box culvert	LRP383a	Culvert	21.4280549	92.0529444	N1	378.05		False	False
961	961	Bridge start	LRP383b	Bridge	21.4274993	92.0484441	N1	378.513		False	False
962	962	Bridge end	LRP383c	Bridge	21.4275271	92.0483886	N1	378.531		False	False
963	963	Cox,s Bazar 11 km	LRP384	Km Post	21.4287771	92.0461941	N1	378.80300000000005		False	False
964	964	Box culvert	LRP384a	Culvert	21.4295549	92.044083	N1	379.037		False	False
965	965	Box culvert	LRP384b	Culvert	21.4298049	92.0392774	N1	379.537		False	False
966	966	Cox,s Bazar 10 km	LRP385	Km Post	21.4296938	92.0368608	N1	379.791		False	False
967	967	Box culvert	LRP385a	Culvert	21.4289716	92.0348608	N1	380.015		False	False
968	968	Bridge start	LRP385b	Bridge	21.4294438	92.0316104	N1	380.377		False	False
969	969	Bridge end	LRP385c	Bridge	21.4300827	92.03047159999998	N1	380.518		False	False
970	970	Box culvert	LRP385d	Culvert	21.430416	92.0293049	N1	380.651		False	False
971	971	Cox,s Bazar 9 km	LRP386	Km Post	21.430166	92.0283604	N1	380.757		False	False
972	972	Box culvert	LRP386a	Culvert	21.4298882	92.0279716	N1	380.80300000000005		False	False
973	973	Box culvert	LRP386b	Culvert	21.4262493	92.0235827	N1	381.416		False	False
974	974	N110,Link road-Cox' Bazar, (Labonir more)	LRP386c	Side Road, Right	21.4258604	92.023166	N1	381.481		False	False
975	975	Teknaf 79 km	LRP387	Km Post	21.4258049	92.0232493	N1	381.494		False	False
976	976	Box culvert	LRP387a	Culvert	21.4225549	92.0274438	N1	382.076		False	False
977	977	Box culvert	LRP387b	Culvert	21.4220827	92.0278604	N1	382.147		False	False
978	978	Teknaf 78 km,Uttia 24 km	LRP388	Km Post	21.4199716	92.0302493	N1	382.473		False	False
979	979	Box culvert	LRP388a	Culvert	21.4191104	92.032416	N1	382.739		False	False
980	980	Box culvert	LRP388b	Culvert	21.4165	92.0353052	N1	383.1880000000001		False	False
981	981	Box culvert	LRP388c	Culvert	21.4156389	92.0367219	N1	383.37		False	False
982	982	Teknaf 77 km,Uthia 23 km	LRP389	Km Post	21.4150556	92.037833	N1	383.505		False	False
983	983	Box culvert	LRP389a	Culvert	21.413583300000006	92.0393886	N1	383.74		False	False
984	984	Box culvert	LRP389b	Culvert	21.4120556	92.039583	N1	384.107		False	False
985	985	Bridge start	LRP389c	Bridge	21.4115	92.0438052	N1	384.279		False	False
986	986	Bridge end	LRP389d	Bridge	21.4111667	92.0441108	N1	384.327		False	False
987	987	Box culvert	LRP389e	Culvert	21.4103056	92.0453052	N1	384.49		False	False
988	988	Teknaf 76 km,Uthia 22 km	LRP390	Km Post	21.4101111	92.0458052	N1	384.547		False	False
989	989	Box culvert	LRP390a	Culvert	21.41025	92.0480552	N1	384.79		False	False
990	990	Box culvert	LRP390b	Culvert	21.4103333	92.0508333	N1	385.115		False	False
991	991	Box culvert	LRP390c	Culvert	21.4094167	92.0531944	N1	385.388		False	False
992	992	Teknaf 75 km,Uthia 21 km	LRP391	Km Post	21.4090833	92.05475	N1	385.568		False	False
993	993	Box culvert	LRP391a	Culvert	21.4079722	92.0559028	N1	385.778	True	False	False
994	994	Box culvert	LRP391b	Culvert	21.4067222	92.0570556	N1	385.947		False	False
995	995	Box culvert	LRP391c	Culvert	21.4058611	92.0594167	N1	386.24		False	False
996	996	Km post missing	LRP392	Km Post	21.4040556	92.0619722	N1	386.508		False	False
997	997	Box culvert	LRP392a	Culvert	21.4039167	92.0628333	N1	386.665		False	False
998	998	Box culvert	LRP392b	Culvert	21.4008889	92.0658611	N1	387.146		False	False
999	999	Bridge start	LRP392c	Bridge	21.398694100000004	92.0665556	N1	387.409		False	False
1000	1000	Bridge end	LRP392d	Bridge	21.398583	92.0665833	N1	387.424		False	False
1001	1001	Box culvert	LRP392e	Culvert	21.3971663	92.0668882	N1	387.59		False	False
1002	1002	Teknaf 74 km,Uthia 20 km	LRP393	Km Post	21.3969719	92.066916	N1	387.609		False	False
1003	1003	Box culvert	LRP393a	Culvert	21.393333	92.068166	N1	388.044		False	False
1004	1004	Bridge start	LRP393b	Bridge	21.3891108	92.0686938	N1	388.528		False	False
1005	1005	Bridge end	LRP393c	Bridge	21.388944100000003	92.06880490000002	N1	388.546		False	False
1006	1006	Teknaf 73 km, Ukhia 19km	LRP394	Km Post	21.3885274	92.0692771	N1	388.603		False	False
1007	1007	Box culvert	LRP394a	Culvert	21.3873052	92.0697771	N1	388.751		False	False
1008	1008	Box culvert	LRP394b	Culvert	21.3858886	92.0704438	N1	388.927		False	False
1009	1009	Box culvert	LRP394c	Culvert	21.384583	92.0704993	N1	389.08		False	False
1010	1010	Box culvert	LRP394d	Culvert	21.3839441	92.0705827	N1	389.156		False	False
1011	1011	Box culvert	LRP394e	Culvert	21.3826938	92.0710271	N1	389.30800000000005		False	False
1012	1012	Box culvert	LRP394f	Culvert	21.3813049	92.0710827	N1	389.476		False	False
1013	1013	Box culvert	LRP394g	Culvert	21.3811104	92.0710827	N1	389.506		False	False
1014	1014	Teknaf 72 km,Uthia 18 km	LRP395	Km Post	21.3796104	92.0706104	N1	389.685		False	False
1015	1015	Box culvert	LRP395a	Culvert	21.378916	92.0703327	N1	389.776		False	False
1016	1016	Box culvert	LRP395b	Culvert	21.3775827	92.07047155	N1	389.93	True	False	False
1017	1017	Box culvert	LRP395c	Culvert	21.3773882	92.0706104	N1	389.969		False	False
1018	1018	Box culvert	LRP395d	Culvert	21.3762216	92.07180490000002	N1	390.151		False	False
1019	1019	Box culvert	LRP395e	Culvert	21.3752493	92.0727771	N1	390.316		False	False
1020	1020	Box culvert	LRP395f	Culvert	21.3747771	92.0734993	N1	390.431		False	False
1021	1021	Box culvert	LRP395g	Culvert	21.3745549	92.0739716	N1	390.496		False	False
1022	1022	Box culvert	LRP395h	Culvert	21.3742493	92.0755271	N1	390.669		False	False
1023	1023	Teknaf 71km, Ukhia 17km	LRP396	Km Post	21.3742493	92.0756938	N1	390.685		False	False
1024	1024	Box culvert	LRP396a	Culvert	21.3736938	92.0768327	N1	390.843		False	False
1025	1025	Box culvert	LRP396b	Culvert	21.3731938	92.0773327	N1	390.926		False	False
1026	1026	Box culvert	LRP396c	Culvert	21.3714993	92.0785549	N1	391.155		False	False
1027	1027	Box culvert	LRP396d	Culvert	21.3698327	92.0796104	N1	391.361		False	False
1028	1028	Box culvert	LRP396e	Culvert	21.3678882	92.0803327	N1	391.6230000000001		False	False
1029	1029	Box culvert	LRP396f	Culvert	21.3669438	92.0807771	N1	391.757		False	False
1030	1030	Teknaf 70 km,Uthia 16 km	LRP397	Km Post	21.3662778	92.0810549	N1	391.841		False	False
1031	1031	Box culvert	LRP397a	Culvert	21.3657222	92.0812771	N1	391.905		False	False
1032	1032	Box culvert	LRP397b	Culvert	21.3644167	92.081416	N1	392.056		False	False
1033	1033	Box culvert	LRP397c	Culvert	21.3615	92.0806382	N1	392.397		False	False
1034	1034	Box culvert	LRP397d	Culvert	21.3580833	92.0790271	N1	392.825		False	False
1035	1035	Teknaf 69 km,Uthia 15 km	LRP398	Km Post	21.35775	92.0790271	N1	392.869		False	False
1036	1036	Box culvert	LRP398a	Culvert	21.3571944	92.0791104	N1	392.93300000000005		False	False
1037	1037	Box culvert	LRP398b	Culvert	21.356333300000006	92.0790827	N1	393.029		False	False
1038	1038	Box culvert	LRP398c	Culvert	21.35525	92.0790827	N1	393.154		False	False
1039	1039	Box culvert	LRP398d	Culvert	21.3526667	92.0783327	N1	393.459		False	False
1040	1040	Teknaf 68 km,Uthia 14 km	LRP399	Km Post	21.3490552	92.0784716	N1	393.876		False	False
1041	1041	Bridge start	LRP399a	Bridge	21.3463608	92.0790271	N1	394.1880000000001		False	False
1042	1042	Bridge end	LRP399b	Bridge	21.346138600000003	92.0789993	N1	394.214		False	False
1043	1043	Box culvert	LRP399c	Culvert	21.3414997	92.0788327	N1	394.749		False	False
1044	1044	Teknaf 67 km,Uthia 13 km	LRP400	Km Post	21.3404997	92.0784993	N1	394.872		False	False
1045	1045	Box culvert	LRP400a	Culvert	21.338194100000006	92.078916	N1	395.14		False	False
1046	1046	Box culvert	LRP400b	Culvert	21.3324716	92.0790827	N1	395.797		False	False
1047	1047	Teknaf 66 km,Uthia 12 km	LRP401	Km Post	21.3311104	92.0788604	N1	395.961		False	False
1048	1048	Khulna Plong Bridge	LRP401a	Bridge	21.3297771	92.0787771	N1	396.119		False	False
1049	1049	Bridge end	LRP401b	Bridge	21.3295271	92.0789438	N1	396.151		False	False
1050	1050	Teknaf 65 km,Uthia 11 km	LRP402	Km Post	21.324666	92.084583	N1	396.98		False	False
1051	1051	Bridge start	LRP402a	Bridge	21.3241104	92.085333	N1	397.086		False	False
1052	1052	Bridge end	LRP402b	Bridge	21.3238049	92.0857219	N1	397.141		False	False
1053	1053	Box culvert	LRP402c	Culvert	21.320749300000006	92.0893052	N1	397.651		False	False
1054	1054	Km post broken	LRP403	Km Post	21.3187493	92.0916108	N1	397.98800000000006		False	False
1055	1055	Bridge start	LRP403a	Bridge	21.3179438	92.0921663	N1	398.103		False	False
1056	1056	Bridge end	LRP403b	Bridge	21.3177771	92.0922497	N1	398.1230000000001		False	False
1057	1057	Road to Ramu(Z1009)	LRP403c	Side Road, Left	21.317666	92.0930274	N1	398.205		False	False
1058	1058	Bridge start	LRP403d	Bridge	21.3125	92.096333	N1	398.918		False	False
1059	1059	Bridge end	LRP403e	Bridge	21.3121944	92.0966941	N1	398.97		False	False
1060	1060	Teknaf 63 km,Uthia 9 km	LRP404	Km Post	21.312027800000006	92.0969163	N1	398.994		False	False
1061	1061	Z1503, Maricha Dakbunglow Road	LRP404a	Side Road, Left	21.3101667	92.0974997	N1	399.214		False	False
1062	1062	Box culvert	LRP404b	Culvert	21.3039722	92.0967497	N1	399.974		False	False
1063	1063	Teknaf 62 km,Uthia 8 km	LRP405	Km Post	21.3037778	92.0968052	N1	399.997		False	False
1064	1064	Box culvert	LRP405a	Culvert	21.298944100000003	92.0976108	N1	400.552		False	False
1065	1065	Bridge start	LRP405b	Bridge	21.295638600000004	92.0993886	N1	400.978		False	False
1066	1066	Bridge end	LRP405c	Bridge	21.2949997	92.0993886	N1	401.052		False	False
1067	1067	Teknaf 61 km,Uthia 7 km	LRP406	Km Post	21.2949163	92.0994163	N1	401.06		False	False
1068	1068	Teknaf 60 km,Uthia 6 km	LRP407	Km Post	21.2863608	92.1001667	N1	402.024		False	False
1069	1069	Box culvert	LRP407a	Culvert	21.283944100000006	92.1005278	N1	402.299		False	False
1070	1070	Bridge start	LRP407b	Bridge	21.2813604	92.1006667	N1	402.435		False	False
1071	1071	Bridge end	LRP407c	Bridge	21.282666	92.1006944	N1	402.448		False	False
1072	1072	Box culvert	LRP407d	Culvert	21.2790827	92.1019722	N1	402.876		False	False
1073	1073	Teknaf 59 km,Uthia 5 km	LRP408	Km Post	21.277666	92.1026111	N1	403.044		False	False
1074	1074	Teknaf 58 km,Uthia 4 km	LRP409	Km Post	21.2695827	92.1066111	N1	404.04		False	False
1075	1075	Box culvert	LRP409a	Culvert	21.269471600000006	92.1066667	N1	404.055		False	False
1076	1076	Bridge start	LRP409b	Bridge	21.2678604	92.1088333	N1	404.347		False	False
1077	1077	Bridge end	LRP409c	Bridge	21.2677493	92.109	N1	404.3730000000001		False	False
1078	1078	Box Culvert	LRP409d	Culvert	21.2646111	92.1134444	N1	404.954		False	False
1079	1079	Teknaf 57 km,Uthia 3 km	LRP410	Km Post	21.2641111	92.1140833	N1	405.044		False	False
1080	1080	Bridge start	LRP410a	Bridge	21.2639722	92.1141944	N1	405.05800000000005		False	False
1081	1081	Bridge end	LRP410b	Bridge	21.2637222	92.1144722	N1	405.103		False	False
1082	1082	Bridge start	LRP410c	Bridge	21.2623611	92.1161667	N1	405.337		False	False
1083	1083	Bridge end	LRP410d	Bridge	21.26225	92.1163056	N1	405.355		False	False
1084	1084	Teknaf 56 km,Uthia 2 km	LRP411	Km Post	21.2580278	92.1214438	N1	406.07		False	False
1085	1085	Bridge start	LRP411a	Bridge	21.2565556	92.122916	N1	406.294		False	False
1086	1086	Bridge end	LRP411b	Bridge	21.2565	92.1229716	N1	406.307		False	False
1087	1087	Box culvert	LRP411c	Culvert	21.2550278	92.1245827	N1	406.546		False	False
1088	1088	Box culvert	LRP411d	Culvert	21.2537778	92.1266382	N1	406.796		False	False
1089	1089	Teknaf 55 km,Uthia 1 km	LRP412	Km Post	21.2521944	92.1286104	N1	407.072		False	False
1090	1090	Box culvert	LRP412a	Culvert	21.2521111	92.1287493	N1	407.089		False	False
1091	1091	Bridge start	LRP412b	Bridge	21.2504722	92.1307493	N1	407.209		False	False
1092	1092	Bridge end	LRP412c	Bridge	21.2504167	92.1307493	N1	407.299		False	False
1093	1093	Bridge start	LRP412d	Bridge	21.248083	92.1341108	N1	408.08		False	False
1094	1094	Bridge end	LRP412e	Bridge	21.2479997	92.1342219	N1	408.093		False	False
1095	1095	Teknaf 54 km	LRP413	Km Post	21.2462219	92.1364719	N1	408.134		False	False
1096	1096	Z1503, Maricha Dukbanglow road	LRP413a	Side Road, Left	21.2447497	92.1389441	N1	408.434		False	False
1097	1097	Bridge start	LRP413b	Bridge	21.242333	92.1413608	N1	408.817		False	False
1098	1098	Bridge end	LRP413c	Bridge	21.2422219	92.1415552	N1	408.839		False	False
1099	1099	Teknaf 53 km	LRP414	Km Post	21.2412497	92.1440552	N1	409.141		False	False
1100	1100	Teknaf 52 km	LRP415	Km Post	21.2357774	92.1511667	N1	410.121		False	False
1101	1101	Teknaf 51km	LRP416	Km Post	21.236333	92.1586667	N1	411.119		False	False
1102	1102	Teknaf 50 km	LRP417	Km Post	21.2283604	92.1617222	N1	412.129		False	False
1103	1103	Box culvert	LRP417a	Culvert	21.2261382	92.1611667	N1	412.394		False	False
1104	1104	Box culvert	LRP417b	Culvert	21.2243327	92.1614444	N1	412.603		False	False
1105	1105	Info.Missing	LRP418	Km Post	21.2198049	92.1618611	N1	413.131		False	False
1106	1106	Box culvert	LRP418a	Culvert	21.2165556	92.1626944	N1	413.531		False	False
1107	1107	Box culvert	LRP418b	Culvert	21.215277800000006	92.1649722	N1	413.834		False	False
1108	1108	Box culvert	LRP418c	Culvert	21.2142778	92.166666	N1	414.03		False	False
1109	1109	Teknaf 47km	LRP419	Km Post	21.21375	92.1674438	N1	414.136		False	False
1110	1110	Box culvert	LRP419a	Culvert	21.2127222	92.1678882	N1	414.264		False	False
1111	1111	Box culvert	LRP419b	Culvert	21.2105833	92.1681382	N1	414.508		False	False
1112	1112	Box culvert	LRP419c	Culvert	21.2096944	92.168416	N1	414.608		False	False
1113	1113	Teknaf 46 km	LRP420	Km Post	21.2056389	92.1703327	N1	415.144		False	False
1114	1114	Box culvert	LRP420a	Culvert	21.2011389	92.170416	N1	415.671		False	False
1115	1115	Box culvert	LRP420b	Culvert	21.1989997	92.1703604	N1	415.919		False	False
1116	1116	Z1504, Ukhia Gundum Road	LRP420c	Side Road, Left	21.1977219	92.1705549	N1	416.044		False	False
1117	1117	Info.Missing	LRP421	Km Post	21.196944100000003	92.1707493	N1	416.157		False	False
1118	1118	Box culvert	LRP421a	Culvert	21.1965552	92.1708604	N1	416.204		False	False
1119	1119	Bridge start	LRP421b	Bridge	21.1925552	92.1697216	N1	416.6880000000001		False	False
1120	1120	Bridge end	LRP421c	Bridge	21.1923052	92.1695271	N1	416.73		False	False
1121	1121	Box culvert	LRP421d	Culvert	21.1906108	92.167916	N1	416.991		False	False
1122	1122	Info.Missing	LRP422	Km Post	21.1897497	92.166666	N1	417.164		False	False
1123	1123	Box culvert	LRP422a	Culvert	21.1866386	92.1638056	N1	417.621		False	False
1124	1124	Bridge start	LRP422b	Bridge	21.1859441	92.1610833	N1	417.934		False	False
1125	1125	Bridge end	LRP422c	Bridge	21.185833	92.1609167	N1	417.957		False	False
1126	1126	Info.Missing	LRP423	Km Post	21.1843052	92.1594167	N1	418.19		False	False
1127	1127	Box culvert	LRP423a	Culvert	21.178666	92.1574722	N1	418.889		False	False
1128	1128	Info.Missing	LRP424	Km Post	21.1761938	92.1566111	N1	419.18		False	False
1129	1129	Box culvert	LRP424a	Culvert	21.1742771	92.1557222	N1	419.423		False	False
1130	1130	Box culvert	LRP424b	Culvert	21.1718327	92.1551389	N1	419.705		False	False
1131	1131	Bridge start	LRP424c	Bridge	21.1698049	92.1545833	N1	419.948		False	False
1132	1132	Bridge end	LRP424d	Bridge	21.1694993	92.1543056	N1	419.996		False	False
1133	1133	Box culvert	LRP424e	Culvert	21.168416	92.1532778	N1	420.151		False	False
1134	1134	Info.Missing	LRP425	Km Post	21.1677216	92.1527778	N1	420.261		False	False
1135	1135	Box culvert	LRP425a	Culvert	21.1673327	92.1524167	N1	420.326		False	False
1136	1136	Bridge start	LRP425b	Bridge	21.1652222	92.1521667	N1	420.579		False	False
1137	1137	Bridge end	LRP425c	Bridge	21.1649444	92.1521944	N1	420.611		False	False
1138	1138	Box culvert	LRP425d	Culvert	21.16325	92.1522222	N1	420.806		False	False
1139	1139	Box Culvert	LRP425e	Culvert	21.1624722	92.1522778	N1	420.895		False	False
1140	1140	Box culvert	LRP425f	Culvert	21.1604167	92.1525	N1	421.131		False	False
1141	1141	Info.Missing	LRP426	Km Post	21.1595	92.1526111	N1	421.239		False	False
1142	1142	Box culvert	LRP426a	Culvert	21.1593056	92.1526111	N1	421.26		False	False
1143	1143	Box culvert	LRP426b	Culvert	21.1586667	92.1525	N1	421.333		False	False
1144	1144	Box culvert	LRP426c	Culvert	21.1556389	92.1527778	N1	421.6880000000001		False	False
1145	1145	Box culvert	LRP426d	Culvert	21.1537778	92.1528611	N1	421.905		False	False
1146	1146	Box culvert	LRP426e	Culvert	21.1521944	92.1535278	N1	422.117		False	False
1147	1147	Info.Missing	LRP427	Km Post	21.1507222	92.1545	N1	422.315		False	False
1148	1148	Box culvert	LRP427a	Culvert	21.147333	92.1574167	N1	422.853		False	False
1149	1149	Bridge start	LRP427b	Bridge	21.1442774	92.1586389	N1	423.222		False	False
1150	1150	Bridge end	LRP427c	Bridge	21.1441663	92.1586944	N1	423.241		False	False
1151	1151	Teknaf 38 km	LRP428	Km Post	21.1435274	92.1589722	N1	423.322		False	False
1152	1152	Bridge start	LRP428a	Bridge	21.1414997	92.1599167	N1	423.57		False	False
1153	1153	Bridge end	LRP428b	Bridge	21.1410552	92.1602222	N1	423.631		False	False
1154	1154	Box culvert	LRP428c	Culvert	21.1381108	92.1648611	N1	424.234		False	False
1155	1155	Info.Missing	LRP429	Km Post	21.1379719	92.1659167	N1	424.35		False	False
1156	1156	Box culvert	LRP429a	Culvert	21.137833	92.1671104	N1	424.473		False	False
1157	1157	Box culvert	LRP429b	Culvert	21.1375552	92.1683049	N1	424.604		False	False
1158	1158	Box culvert	LRP429c	Culvert	21.1372219	92.1708882	N1	424.875		False	False
1159	1159	Box culvert	LRP429d	Culvert	21.1371108	92.1727771	N1	425.075		False	False
1160	1160	Bridge start	LRP429e	Bridge	21.1368886	92.173916	N1	425.195		False	False
1161	1161	Bridge end	LRP429f	Bridge	21.1367219	92.1741382	N1	425.225		False	False
1162	1162	Info.Missing	LRP430	Km Post	21.136388600000004	92.1752493	N1	425.353		False	False
1163	1163	Box culvert	LRP430a	Culvert	21.1363608	92.1755549	N1	425.385		False	False
1164	1164	Box culvert	LRP430b	Culvert	21.1353886	92.1770827	N1	425.598		False	False
1165	1165	Bridge start	LRP430c	Bridge	21.133388600000004	92.1806938	N1	426.092		False	False
1166	1166	Bridge end	LRP430d	Bridge	21.1333608	92.1808327	N1	426.109		False	False
1167	1167	Box culvert	LRP430e	Culvert	21.1329438	92.1824438	N1	426.285		False	False
1168	1168	Info.Missing	LRP431	Km Post	21.1326938	92.183333	N1	426.382		False	False
1169	1169	Box culvert	LRP431a	Culvert	21.1319716	92.1846108	N1	426.542		False	False
1170	1170	Box culvert	LRP431b	Culvert	21.1309716	92.1856941	N1	426.716		False	False
1171	1171	Km post missing	LRP432	Km Post	21.1269438	92.1902219	N1	427.382		False	False
1172	1172	Box culvert	LRP432a	Culvert	21.1268327	92.1902774	N1	427.394		False	False
1173	1173	Box culvert	LRP432b	Culvert	21.1242771	92.1918886	N1	427.731		False	False
1174	1174	Box culvert	LRP432c	Culvert	21.1239993	92.1919997	N1	427.772		False	False
1175	1175	Box culvert	LRP432d	Culvert	21.1229993	92.1926663	N1	427.906		False	False
1176	1176	Box culvert	LRP432e	Culvert	21.122166	92.1931941	N1	428.019		False	False
1177	1177	Box culvert	LRP432f	Culvert	21.1214993	92.1935552	N1	428.104		False	False
1178	1178	Info.Missing	LRP433	Km Post	21.1198604	92.1954719	N1	428.387		False	False
1179	1179	Box culvert	LRP433a	Culvert	21.1190827	92.1960274	N1	428.4980000000001		False	False
1180	1180	Box culvert	LRP433b	Culvert	21.1175827	92.1966663	N1	428.691		False	False
1181	1181	Box culvert	LRP433c	Culvert	21.1165	92.1969163	N1	428.818		False	False
1182	1182	Box culvert	LRP433d	Culvert	21.1161389	92.1969997	N1	428.869		False	False
1183	1183	Z1133 Road to Shaplapur	LRP433e	Side Road, Right	21.1158333	92.1971386	N1	428.908		False	False
1184	1184	Bridge start	LRP433f	Bridge	21.1151667	92.1975552	N1	428.995		False	False
1185	1185	Bridge end	LRP433g	Bridge	21.1146111	92.1979719	N1	429.073		False	False
1186	1186	Info.Missing	LRP434	Km Post	21.1121111	92.2002778	N1	429.45		False	False
1187	1187	Box culvert	LRP434a	Culvert	21.1118611	92.2006389	N1	429.497		False	False
1188	1188	Box culvert	LRP434b	Culvert	21.1090556	92.2045278	N1	429.812		False	False
